Term,fdr,es,nes,lead_genes,subset
Reactive Oxygen Species Pathway,0.01163793103448276,0.46342758572982495,1.7425020919459828,PRDX2;PFKP;PRDX1;PRNP;FTL;SOD1;SOD2;PDLIM1;LSP1;PRDX4;CAT;PTPA;G6PD;MSRA;HHEX;GPX4;OXSR1,age_changes_Proliferating_NK_02202026
TGF-beta Signaling,0.012417011148690968,-0.5293275149957661,-1.6548962710625577,SMURF2;TRIM33;TGFB1;SMAD3;SMAD7;ID1;FURIN;XIAP;SKIL;SPTBN1;ARID4B;FNTA,age_changes_Proliferating_NK_02202026
Pperoxisome,0.01293103448275862,0.4162359843540359,1.77661273439964,TSPO;PRDX1;MVP;PABPC1;ELOVL5;SCP2;ALDH9A1;GNPAT;SOD1;CRAT;PEX2;SOD2;FADS1;RETSAT;ERCC1;CAT;ACOT8;ERCC3;HSD17B11;IDI1;PEX5;ABCC5;CADM1;ACSL1;PEX14;SLC25A4;RDH11;IDH1;IDE;SIAH1,age_changes_Proliferating_NK_02202026
p53 Pathway,0.02216748768472906,0.34997874140610946,1.6391570824088333,S100A4;F2R;TOB1;NDRG1;FAS;CDKN2A;CDKN1A;SAT1;ELP1;CASP1;PVT1;VAMP8;WWP1;RPL36;KIF13B;DDB2;RPS27L;DDIT4;CCNG1;TAP1;ISCU;CGRRF1;TAX1BP3;SEC61A1;POLH;RETSAT;CEBPA;PMM1;GM2A;PERP;MXD1;RPL18;CYFIP2;CTSF;AEN;CCND2;ABCC5;RB1;TM7SF3;DCXR;APAF1;ATF3;MDM2;IFI30;FBXW7,age_changes_Proliferating_NK_02202026
Apoptosis,0.024245689655172414,0.36781574637903414,1.6432264804681356,TSPO;LGALS3;CD2;F2R;ANXA1;FAS;ENO2;CDKN1A;SAT1;TNF;CASP1;CD69;HSPB1;CDC25B;PEA15;CD44;LMNA;PPT1;SOD1;TAP1;PDGFRB;TIMP1;SOD2;BNIP3L;RETSAT;SPTAN1;RNASEL;PPP2R5B;TGFBR3;NEDD9;CCND2;CYLD;ETF1;CTNNB1;MCL1;ROCK1;ISG20;CLU;PRF1;GPX4;ATF3;DPYD;BIRC3;RHOB,age_changes_Proliferating_NK_02202026
TNF-alpha Signaling via NF-kB,0.03144592476489028,0.3322737379822737,1.5303265644992863,CCL5;PER1;CDKN1A;SAT1;TNF;LITAF;CD69;MSC;BCL2A1;AREG;PNRC1;KLF9;CD44;TAP1;SOD2;TNFAIP3;MXD1;NAMPT;ETS2;PANX1;TANK;FOSL2;MCL1;TNIP1;IL7R;PDLIM5;DDX58;ATF3;LDLR;TGIF1;CEBPB;BIRC3;RHOB;IFIT2;RIPK2;SLC2A6;TUBB2A;TRAF1;SQSTM1;ZFP36;DUSP2;SDC4;ZC3H12A,age_changes_Proliferating_NK_02202026
Interferon Alpha Response,0.031907647500939496,-0.43525874218206123,-1.4973469337796352,IRF9;PSMA3;SAMD9L;SELL;RSAD2;SLC25A28;PLSCR1;MX1;GBP4;LY6E;USP18;NMI;IFITM2;EPSTI1;PARP14;SAMD9;TDRD7;IFI44L;IFITM3;PSMB8;TMEM140;IFI35;GBP2;PSME2;IRF2;RTP4;IRF7;CD47;ISG15;PARP9;NUB1;B2M;OAS1;IFI27;TENT5A;IFI44,age_changes_Proliferating_NK_02202026
Xenobiotic Metabolism,0.03265086206896552,0.33561303104446966,1.5330752087477533,PTGDS;CES1;FAS;GABARAPL1;PGD;SLC1A5;ELOVL5;ALDH9A1;MT2A;RETSAT;PMM1;AKR1C3;UGDH;CYFIP2;CYB5A;CAT;SHMT2;AHCY;CNDP2;ETS2;HPRT1;SLC35B1;PDLIM5;DCXR;FAH;HACL1;IDH1;HMOX1,age_changes_Proliferating_NK_02202026
Adipogenesis,0.033135775862068964,0.3316244357420881,1.56290164116776,TOB1;PLIN2;SLC1A5;SCP2;QDPR;SDHC;ACLY;CD151;PFKL;IDH3G;SQOR;SLC25A1;NDUFA5;SOD1;ALDOA;CRAT;CHCHD10;RAB34;RTN3;UBC;RNF11;ARAF;GPHN;BCL2L13;RETSAT;GPAT4;PHYH;GHITM;MGST3;GBE1;CAT;MTCH2;ADIPOR2;TANK;COX6A1;TKT;AK2;MCCC1;TALDO1;SLC5A6;ELMOD3;G3BP2;NDUFB7;PEX14;GPX4;FAH;BCKDHA;IDH1;SLC19A1;NDUFS3;PGM1;UQCRC1;NABP1;CMPK1;REEP5;SLC27A1;RIOK3;DHCR7,age_changes_Proliferating_NK_02202026
Wnt-beta Catenin Signaling,0.03472110377409137,-0.5105993558702654,-1.5012906301058053,TCF7;MYC;AXIN1;LEF1;HDAC2;CSNK1E;NOTCH1;MAML1;TP53;NCSTN;KAT2A,age_changes_Proliferating_NK_02202026
Fatty Acid Metabolism,0.035201149425287355,0.3432650155448248,1.5398894444519273,LGALS1;GABARAPL1;ENO2;DLST;GLUL;ELOVL5;SDHC;ALDH9A1;ERP29;IDH3G;ACADVL;SUCLG2;ALDOA;SERINC1;CRAT;GRHPR;RAP1GDS1;RETSAT;BCKDHB;UGDH;ACOT8;HSD17B11;IDI1;ADIPOR2;ACOT2;D2HGDH;MIF;FASN;ACSL1;SDHA;ACAT2;RDH11;IDH1,age_changes_Proliferating_NK_02202026
Myc Targets V1,0.035961835567247066,-0.39181066877837417,-1.4761844559285866,HNRNPD;NOP56;EIF3J;PSMA4;HDGF;TXNL4A;MYC;EIF4A1;SRSF7;PSMA2;PCNA;NME1;FAM120A;RANBP1;TRIM28;SRSF2;KPNA2;EIF3B;CCT2;TYMS;VBP1;TARDBP;CDC20;GNL3;SYNCRIP;PSMA1;SRM;USP1;PSMD8;DEK;BUB3;LSM2;C1QBP;MAD2L1;HDAC2;EIF2S1;SET;DUT;SMARCC1;SERBP1;SNRPG;PCBP1;NCBP2;CCNA2;CYC1;SRSF3;UBE2E1;PSMA7;HNRNPA2B1;YWHAE;MCM7;TOMM70;RAN;TRA2B;HSPD1;ILF2;PSMD14;PSMC6;RPS10;CCT4,age_changes_Proliferating_NK_02202026
Myc Targets V2,0.036233245646999875,-0.47079855574341134,-1.5111616983015685,NOP56;MYC;PPAN;PLK1;DCTPP1;WDR43;GNL3;SRM;NDUFAF4;UTP20;WDR74;PLK4;TBRG4;HSPD1;BYSL;MPHOSPH10;MRTO4;EXOSC5;RABEPK;SUPV3L1;RRP12;NOP16;PHB;MCM5;IPO4;PUS1,age_changes_Proliferating_NK_02202026
Spermatogenesis,0.03737316798196167,-0.45193084733325445,-1.5222184611364133,BUB1;EZH2;CDK1;ARL4A;KIF2C;AURKA;POMC;CCNB2;IL12RB2;NEK2;MLLT10;STRBP;IP6K1;RPL39L;NCAPH;GMCL1;GFI1;CDKN3;CSNK2A2;SLC12A2;AGFG1;NEFH;MLF1;VDAC3;BRAF;TTK;CHFR,age_changes_Proliferating_NK_02202026
Bile Acid Metabolism,0.042295258620689655,0.36835552448358716,1.4635712347719574,LCK;SCP2;ALDH9A1;GNPAT;SOD1;OPTN;SLC29A1;FADS1;PEX16;RETSAT;SLC22A18;PNPLA8;PHYH;CAT;HSD17B11;IDI1;PEX7;PAOX;ACSL1;HACL1;IDH1;FADS2,age_changes_Proliferating_NK_02202026
Allograft Rejection,0.056200265251989394,0.3117275123282192,1.4087823320599615,CCL5;HLA-DQA1;CD2;F2R;CD8A;FAS;HLA-DRA;CDKN2A;TNF;LCK;IRF4;CD74;ITK;CTSS;CD8B;GZMB;CD3D;TAP1;TIMP1;WAS;FLNA;SRGN;HLA-E;MAP4K1;HCLS1;GCNT1;IL12RB1;ABCE1;RPS19;CFP;CCND2;IFNG;HLA-DMA;TPD52;CD40;PTPN6;PRF1;NPM1,age_changes_Proliferating_NK_02202026
Coagulation,0.0604987684729064,0.3520119370861174,1.3887753339693165,ANXA1;PRSS23;CTSH;CAPN2;CPQ;WDR1;CTSB;TIMP1;ISCU,age_changes_Proliferating_NK_02202026
Complement,0.0625,0.30112656681404487,1.3763989751132217,CCL5;LGALS3;ANXA5;SPOCK2;LCK;CTSH;CASP1;FCN1;LIPA;S100A9;S100A12;HSPA5;CTSS;CPQ;GZMB;CTSB;TIMP1;CD46;TNFAIP3;WAS;L3MBTL4;GCA;PIK3CG;GRB2;CSRP1,age_changes_Proliferating_NK_02202026
Glycolysis,0.06546336206896552,0.2959256966288511,1.361178275424838,PFKP;ENO2;PLOD1;PKM;B3GAT1;NDUFV3;SDHC;HSPA5;PGK1;TKTL1;CXCR4;CD44;ECD;ALDH9A1;DDIT4;VCAN;AGL;SRD5A3;GNPDA1;SOD1;ALDOA;AK3;CITED2,age_changes_Proliferating_NK_02202026
Myogenesis,0.10634074410163341,0.2938666715827268,1.2628273138662995,SYNGR2;CDKN1A;HDAC5;PRNP;COL6A2;AGL;CRAT;LSP1;ITGB1;SPTAN1;MYH9;TPM3;DAPK2;RB1;GAA;ABLIM1;SCD;ACSL1;CLU;FLII;MYO1C,age_changes_Proliferating_NK_02202026
KRAS Signaling Dn,0.1064402480270575,-0.4199310604685046,-1.3581808842166456,CHST2;ZBTB16;LFNG;RSAD2;MX1;YPEL1;SKIL;BARD1;IFI44L;RIBC2;GTF3C5,age_changes_Proliferating_NK_02202026
mTORC1 Signaling,0.10686063218390805,0.26588832772305127,1.2703185041739407,TUBA4A;FGL2;PRDX1;CDKN1A;SLC1A5;ELOVL5;TCEA1;QDPR;HSPA5;ACLY;PGK1;CXCR4;DDIT4;CALR;PFKL;FKBP2;CCNG1;ALDOA;PPA1;HSPA4;FADS1;GPI;RPN1;ADD3;M6PR;NAMPT;YKT6;SSR1;GBE1;NFYC;SHMT2;IDI1;CANX;G6PD;ADIPOR2;STARD4;CFP;SLC1A4;HPRT1;SYTL2;ETF1;SCD;PSAT1;UCHL5;LDLR;IFI30;SEC11A;MTHFD2;RDH11;IDH1;FADS2;ATP5MC1;ACTR2;PGM1,age_changes_Proliferating_NK_02202026
Interferon Gamma Response,0.10858265720081135,0.2672995885510476,1.2776448679058596,CCL5;HLA-DQA1;HLA-DRB1;ZBP1;PFKP;FAS;FGL2;CDKN1A;MVP;IRF4;CASP1;CD69;CD74;BPGM;ITGB7;VAMP8;MYD88;TAP1;NLRC5;MT2A;SOD2;TNFAIP3;NOD1,age_changes_Proliferating_NK_02202026
Cholesterol Homeostasis,0.13011853448275862,0.30464588338186577,1.2280205932943529,LGALS3;ANXA5;PNRC1;LSS;ETHE1;IDI1;STARD4;CTNNB1;SCD;FASN;MVD;ALDOC;CLU;ATF3;LDLR;ACAT2;FADS2,age_changes_Proliferating_NK_02202026
Apical Junction,0.21628694581280788,0.2593729693464385,1.1397905212632846,CNN2;VCL;CTNNA1;RSU1;ADAM15;VCAN;ZYX;EXOC4;CRAT;ITGB1;LIMA1;GTF2F1;CD99;MYH9;SHC1;CERCAM;RRAS;CDK8;DHX16;MVD;MAPK13;BMP1;TAOK2;RASA1;TRAF1;MSN;MPP5;TSC1;SORBS3;IKBKG;PIK3CB;NF2;INSIG1,age_changes_Proliferating_NK_02202026
Androgen Response,0.3591300940438872,0.2509769997271829,1.055955130092684,NDRG1;SAT1;ELOVL5;SEC24D;FADS1;APPBP2;UAP1;ADRM1;MAF;UBE2J1;IDI1;CAMKK2;RAB4A;SCD;TPD52;XRCC6;INPP4B;PDLIM5;XRCC5,age_changes_Proliferating_NK_02202026
Notch Signaling,0.4213086331181033,-0.442334540891087,-1.1808498443210937,LFNG;NOTCH1;KAT2A;DTX2;SAP30;RBX1;DLL1;ARRB1,age_changes_Proliferating_NK_02202026
Unfolded Protein Response,0.568684407796102,0.21868404547105363,0.96466031896878,EEF2;SLC30A5;HERPUD1;HSPA5;DDIT4;CALR;SRPRA;POP4;EXOSC1;RPS14;PDIA6;DCTN1;EXOSC10;SSR1;SHC1;SLC1A4;YWHAZ;CNOT2;PSAT1;EIF4EBP1;NPM1;HYOU1;ATF3;NOP14;CEBPB;SEC11A;MTHFD2,age_changes_Proliferating_NK_02202026
DNA Repair,0.6771342227232869,-0.2957626382988182,-1.0898078024815838,PDE6G;PCNA;NME1;ALYREF;NELFB;SAC3D1;POLR3C;RAD51;TYMS;POLR2H;SDCBP;DGCR8;COX17;RFC2;ZWINT;CETN2;TSG101;DUT;PNP;RPA3;TAF10;GTF3C5;UMPS;NCBP2;SRSF6;RFC3;POLR2G;FEN1;POLD3;ADA;TP53;PDE4B,age_changes_Proliferating_NK_02202026
Inflammatory Response,0.7196166854565952,-0.26914502019562836,-0.9608622637789327,CHST2;MYC;NFKB1;TNFSF10;P2RX4;SELL;LY6E;PSEN1;NMI;RASGRP1;SLC7A1;SLC11A2;GPR183;ATP2B1;ATP2C1;LYN;IL18R1;IL2RB;PDE4B;RHOG;RTP4;CCR7;IRF7,age_changes_Proliferating_NK_02202026
Protein Secretion,0.7385506465517241,0.20727475842089968,0.8837341194157977,AP2B1;SEC24D;TMED2;ERGIC3;PPT1;SOD1;RAB14;ATP1A1;M6PR;GALC;YKT6;MON2;GBF1;COG2;SCAMP3;TPD52;CLTA;RAB5A,age_changes_Proliferating_NK_02202026
Hedgehog Signaling,0.7386849398722285,-0.3905528899843832,-1.012539065236341,TLE1;LDB1;DPYSL2,age_changes_Proliferating_NK_02202026
IL-2/STAT5 Signaling,0.7486204236634428,-0.2634377597390552,-0.9642787517338439,MYC;CAPG;TNFSF10;IKZF2;ITGA6;ARL4A;P2RX4;CD81;XBP1;SELL;PLSCR1;GBP4;RORA;FURIN;LTB;CCND3;IRF8;ITGAE;PTRH2;CASP3;DHRS3;PNP;MAPKAPK2;UMPS;PIM1;IFITM3;EOMES;CTSZ;SOCS2;CCNE1;SOCS1;IGF2R;IL18R1;IL2RB;GPR65;FLT3LG;RABGAP1L;GSTO1,age_changes_Proliferating_NK_02202026
PI3K/AKT/mTOR  Signaling,0.7667230364524614,-0.30378095934272503,-1.0503636468578408,E2F1;RPS6KA3;IL2RG;CDK1;AKT1;SLA;FASLG;TNFRSF1A;HRAS;AKT1S1;CSNK2B;MAPK1;NFKBIB;PLCB1;ACACA;MKNK2;PFN1;THEM4;MAPK9;TRIB3;TSC2;MAPK8;ARPC3;GSK3B;GRK2,age_changes_Proliferating_NK_02202026
UV Response Dn,0.7703456241572164,-0.2841078865466785,-0.987065535417317,DYRK1A;MYC;NFKB1;DAB2;RXRA;SMAD3;SMAD7;ID1;DBP;SLC7A1;DLG1;AKT3;TGFBR2;TOGARAM1;SFMBT1;SIPA1L1;ATP2B1;SYNJ2;ATP2C1;MTA1;TENT4A;MGMT,age_changes_Proliferating_NK_02202026
IL-6/JAK/STAT3 Signaling,0.7703975113783457,-0.30272876819154776,-0.9716843063272779,IRF9;CD38;IL2RG;TGFB1;TNFRSF1A;LTB;PIM1;SOCS1;CD9;IL18R1;JUN;BAK1,age_changes_Proliferating_NK_02202026
Apical Surface,0.7716867092571715,-0.3586336241625545,-1.0173678755728934,CD160;IL2RG;BRCA1;LYN;IL2RB;GAS1;SULF2,age_changes_Proliferating_NK_02202026
KRAS Signaling Up,0.7727190368819455,-0.2940968396062915,-1.032399740226095,FCER1G;TRIB2;SATB1;CBR4;YRDC;IL2RG;GYPC;SDCCAG8;ETS1;IRF8,age_changes_Proliferating_NK_02202026
Estrogen Response Late,0.8300920706501316,-0.22737019083540466,-0.8079892040780132,TOP2A;CLIC3;XBP1;NRIP1;BAG1;METTL3;NXT1;CDC20;RBBP8;LLGL2;JAK1;PPIF;STIL;PDCD4;GINS2;FLNB;PLK4;BTG3;FABP5;CD9;ETFB;TST;RABEP1;OPN3;AMFR;CDC6;FAM102A;KIF20A;TSPAN13;IGFBP4;COX6C,age_changes_Proliferating_NK_02202026
UV Response Up,0.8525479143179255,-0.22760217473357292,-0.8146484255195654,CYB5B;BID;AGO2;POLR2H;FURIN;CCND3;PRKACA;CDC5L;RASGRP1;PPIF;GLS;TFRC;CASP3;NUP58;LYN;RXRB;CCNE1;BTG3;FEN1,age_changes_Proliferating_NK_02202026
Estrogen Response Early,0.8802410479411606,-0.24888377404048032,-0.8786707898385485,MYC;CLIC3;XBP1;NRIP1;BAG1;NXT1;RHOBTB3;RBBP8;MYBL1;SLC37A1;SVIL;RASGRP1;PPIF;DHRS3,age_changes_Proliferating_NK_02202026
Oxidative Phosphorylation,0.8821166854565953,-0.21535876245591729,-0.8184863605082418,FXN;NDUFA7;NDUFB8;NDUFC2;ATP5PO;ECI1;CPT1A;ACADM;TIMM8B;MDH1;COX17;DLAT;TIMM9;TIMM10;BDH2;ACAA2;SLC25A20;ATP5MC3;NDUFS6;HSD17B10;TIMM17A;SLC25A11;CYC1;PDP1;COX15;IDH3A;MPC1;MTX2;PMPCA;TOMM70;ETFB;ETFDH;NNT;SLC25A5;CYCS;PDHB;ATP6V1C1;UQCRQ;HSPA9;VDAC3;ECH1;ECHS1;NDUFS2;NDUFB6;SUPV3L1;MRPL11;ATP1B1;VDAC2;NDUFV2;COX6C;RHOT2;NDUFB1;NDUFA8;NDUFS4;NDUFA2;MRPL35,age_changes_Proliferating_NK_02202026
heme Metabolism,0.8874739503262614,-0.23499207577848522,-0.8562767567631359,HDGF;GYPC;DAAM1;MARK3;RBM38;BTRC;CCND3;SDCBP;CDR2;BACH1;TFRC;FOXO3;CDC27;SLC11A2;XPO7;LPIN2;TFDP2;E2F2;SNCA;CPOX;HAGH;PICALM;TRAK2;NNT;GCLM;GCLC;KHNYN;FOXJ2;ADD1;UBAC1;ALAD;MBOAT2;MOSPD1;BMP2K;KLF3,age_changes_Proliferating_NK_02202026
Pancreas Beta Cells,0.8986712252667354,-0.3562211798307835,-0.8303351626389408,AKT3;SRP9,age_changes_Proliferating_NK_02202026
DNA Repair,0.10395725585416009,-0.420163793321095,-1.4005303971639183,ZNRD1;RBX1;TSG101;TAF10;SF3A3;PCNA;DGUOK;SUPT4H1;REV3L;POLR3C;GTF2A2;RPA2;TAF12;AAAS;POLR3GL;POM121;NELFB;APRT;TP53;POLB;ITPA;EIF1B;VPS28;IMPDH2;SAC3D1;POLR2H;PNP;POLR2E;POLD3;TK2;ADRM1;DDB1;DAD1;SDCBP;ERCC3;NT5C;ERCC1;EDF1;SUPT5H;POLR2G;ALYREF;TARBP2;RRM2B;RNMT;GMPR2;PDE6G;ELL;NFX1;POLA2;RAE1;TAF6;POLD1;RALA,age_changes_cDC1_02202026
Reactive Oxygen Species Pathway,0.11241678885882848,-0.45896413351004456,-1.407164109509998,FES;CAT;SOD2;STK25;LAMTOR5;OXSR1;EGLN2;PRNP;PRDX1;HMOX2;NDUFA6;TXNRD1;LSP1;MBP;ATOX1;TXNRD2;SBNO2;TXN,age_changes_cDC1_02202026
Protein Secretion,0.11423762417133063,-0.4262565003154796,-1.376810200560633,CTSC;TSG101;COPB2;MAPK1;GNAS;NAPA;ATP7A;LAMP2;STX12;BET1;SNX2;CLTC;SEC22B;IGF2R;SEC31A;SCAMP3;GOLGA4;STX7;SCAMP1;ADAM10;COPB1;YKT6;RAB9A;CLCN3;PAM;BNIP3;ARFGAP3;PPT1;VAMP4;M6PR;DNM1L;AP2B1;ARCN1;RAB14;VAMP3;YIPF6;KRT18;CLTA;RPS6KA3;RAB22A;TMED10,age_changes_cDC1_02202026
Interferon Alpha Response,0.11552012556535389,-0.4439617135934133,-1.420814379631886,EPSTI1;STAT2;TRIM26;ISG20;NCOA7;UBE2L6;IFI35;SP110;IRF7;LY6E;PSMB9;TRIM25;GMPR;IFITM2;PSME1;PSMA3;TRIM14;TRAFD1;LAP3;BST2;OAS1;PSMB8;NUB1;PARP14;TRIM21;SELL;NMI,age_changes_cDC1_02202026
Interferon Gamma Response,0.1346626463724417,-0.4272758935884619,-1.4268582441558173,EPSTI1;FGL2;STAT2;TNFAIP2;P2RY14;CIITA;IRF5;TRIM26;PTPN6;ISG20;PML;IDO1;SOD2;NLRC5;UBE2L6;RBCK1;STAT1;IFI35;SP110;MT2A;IRF7;TNFSF10;CD40;LY6E;MTHFD2;ST8SIA4;PSMB10;SAMHD1;PSMB9;TRIM25;IFITM2;PSME1;PIM1;PSMA3;TRIM14;RNF213;PNP;TRAFD1;LAP3;IRF8;BST2;VAMP8;PSMB8;NFKB1;HLA-DQA1;NCOA3;PARP14;MYD88;TRIM21;NMI,age_changes_cDC1_02202026
Myc Targets V1,0.14582515850560707,-0.4337325148449169,-1.4762510122907821,VDAC3;PSMC6;MRPS18B;NOP16;DDX18;TRIM28;KPNA2;ERH;POLE3;MCM5;EIF4A1;PCNA;EIF2S1;CCT2;CDK4;SRSF1;HNRNPA2B1;YWHAE;PSMC4;EIF3B;SYNCRIP;G3BP1;PWP1;SNRPD1;PSMD3;CBX3;CCT5;MYC;HNRNPD;SNRPD3;PSMD14;PCBP1;NOP56;SNRPA;RUVBL2;EIF3J;SRPK1;IMPDH2;SNRPB2;CSTF2;SRSF3;CANX;ILF2;TXNL4A;PSMA1;COPS5;NHP2;DDX21;CNBP;TOMM70;SET;RAN;HSPE1;PHB2;KPNB1;TRA2B;SNRPG;GSPT1;VBP1;U2AF1;CLNS1A;PPIA;SF3B3;TCP1;PA2G4;AIMP2;PSMB3;NDUFAB1;CTPS1;EIF4G2;HSP90AB1;POLD2;MCM7,age_changes_cDC1_02202026
E2F Targets,0.172266853913247,-0.4285134722065785,-1.4297171270976023,PHF5A;LUC7L3;KPNA2;MCM5;PCNA;RFC1;EIF2S1;PPP1R8;CDK4;DDX39A;SRSF1;CKS2;TFRC;SMC1A;RPA2;TACC3;SYNCRIP;STMN1;TUBB;EXOSC8;MTHFD2;MYC;CTCF;NUP107;TP53;HNRNPD;LYAR;TBRG4;PRPS1;NOP56;RAD50;RAD51C;STAG1;DCTPP1;RBBP7;SMC4;ASF1A;MCM3;POLD3;RAD1;RAN;TRA2B;PAICS;GSPT1;NBN;PSIP1;NCAPD2;PA2G4;CHEK2;JPT1;SNRPB;CTPS1;POLD2;POLA2;MCM7;POLD1;RPA1;NUP153;DNMT1;NAP1L1;PAN2,age_changes_cDC1_02202026
Notch Signaling,0.18309110810298312,-0.4808454805027686,-1.305158133652281,RBX1;CCND1;LFNG,age_changes_cDC1_02202026
mTORC1 Signaling,0.18762520394043908,-0.3806931411679371,-1.2944112893141422,NFYC;FGL2;TBK1;XBP1;CTSC;PSMC6;CACYBP;PSME3;ATP6V1D;SLC1A5;PSMC2;DDX39A;TFRC;SQSTM1;CYB5B;PSMG1;IDH1;P4HA1;SKAP2;PSMC4;DAPP1;ACTR3;FKBP2;NMT1;STARD4;ATP2A2;SLC6A6;MTHFD2;CALR;HSP90B1;PRDX1;FADS1;PSMD14;MTHFD2L;PSMD12;CCT6A;SLA;TXNRD1;SSR1;PITPNB;ACLY;SDF2L1;CANX;PSMA3;COPS5;PNP;TES;PSMB5;DDIT3;YKT6;HSPE1,age_changes_cDC1_02202026
PI3K/AKT/mTOR  Signaling,0.19010576219225356,-0.40501829684087104,-1.3207741098637713,UBE2N;TBK1;STAT2;MAPK1;GRK2;CDK4;SQSTM1;ATF1;NCK1;DAPP1;ACTR3;TNFRSF1A;CSNK2B;PPP1CA;CALR;HSP90B1;PTEN;CLTC;SLA;MAP2K6;PRKCB;ECSIT;DDIT3;IRAK4;MYD88,age_changes_cDC1_02202026
Myc Targets V2,0.19095020755457345,-0.4200895199599869,-1.3106950788374383,NOP16;DDX18;MCM5;CDK4;RABEPK;CBX3;MYC;TBRG4;NOP56;DCTPP1;FARSA;PUS1;HSPE1;PES1;MRTO4;NDUFAF4;PA2G4;RRP12;AIMP2;NOP2;WDR74;MPHOSPH10;EXOSC5;NIP7;NPM1;PHB;RCL1;PPAN,age_changes_cDC1_02202026
G2-M Checkpoint,0.19380021065240288,-0.4527816134813259,-1.5103806329654081,KIF20B;CCND1;KPNA2;MCM5;TGFB1;MTF2;PML;CDK4;DDX39A;SRSF1;PRPF4B;CKS2;SMC1A;YTHDC1;PURA;RPA2;TACC3;SYNCRIP;MT2A;STMN1;G3BP1;CUL3;SNRPD1;KATNA1;MYC;CHMP1A;CTCF;SRSF10;CBX1;HNRNPD;MARCKS;STAG1;ODF2;PRMT5;CUL5;SMC4;MCM3;UPF1;MAPK14;MNAT1;HSPA8;SFPQ;KPNB1;TRA2B;GSPT1;NUP50;ABL1;CASP8AP2;NCL;JPT1;CHAF1A;E2F4;TLE3;CDC27;NOTCH2;POLA2,age_changes_cDC1_02202026
Complement,0.2099502282067698,-0.3831854918183185,-1.2767635892510736,GNAI2;CTSC;RNF4;ERAP2;GCA;RHOG;USP8;GNB4;MAFF;HSPA1A;LAMP2;VCPIP1;APOBEC3G;IRF7;CTSO;GMFB;PSMB9;CSRP1;SRC;GNAI3;CTSH;PIM1;DPP4;CD46;MSRB1;LAP3;CPQ;DYRK2;ATOX1;KYNU;GNG2;STX4;PRKCD;TIMP2;CD59;PSEN1;CTSB;PIK3CA,age_changes_cDC1_02202026
Mitotic Spindle,0.26030028293509017,-0.3723501037307604,-1.2406869666762408,CNTRL;KIF20B;EZR;GSN;RICTOR;CEP131;RFC1;SMC1A;ARL8A;NEDD9;WASF2;NCK1;YWHAE;STK38L;DLG1;PREX1;FSCN1;CAPZB;KATNA1;ARHGEF2;CLIP1;PCM1;AKAP13;VCL;RHOT2;MARCKS;ARHGAP27;SAC3D1;TBCD;CCDC88A;CEP250;RHOF;SMC4;PPP4R2;BCL2L11;SPTAN1;CYTH2;ROCK1;ABL1;RASA2;KATNB1;SOS1;TRIO;MYO9B;TUBA4A;LATS1;CDC27;NOTCH2;MAPRE1;RAB3GAP1;CSNK1D;CEP192;BCR,age_changes_cDC1_02202026
IL-2/STAT5 Signaling,0.2643377873236819,-0.3699587000225341,-1.2326644767826718,FGL2;XBP1;AHR;HUWE1;SLC1A5;DHRS3;P4HA1;MAFF;PRNP;CAPG;ITGAE;TNFSF10;CD81;BATF3;MYC;BMPR2;IGF2R;TNFRSF1B;IFNGR1;CYFIP1;PIM1;PNP;GSTO1;RNH1;IRF8;PUS1;LTB;SWAP70;SNX14;NCOA3;IL18R1;FAM126B;PLEC;SELL;BATF;IL10RA;HIPK2;DENND5A;NOP2;TWSG1;EEF1AKMT1;CD79B;PRAF2;IFITM3;MYO1C;SERPINB6,age_changes_cDC1_02202026
Unfolded Protein Response,0.27522887059038725,-0.37533118376495855,-1.242091830140008,XBP1;IMP3;EIF4A1;BANF1;EIF2S1;LSM1;PREB;NFYB;ATP6V0D1;FKBP14;DCP2;EIF4A2;CNOT4;MTHFD2;CALR;HSP90B1;PAIP1;HYOU1;LSM4;TTC37;NOP56;POP4;SEC31A;SPCS3;SSR1;NHP2;SRPRA;TSPYL2;EXOSC10;SLC30A5;SRPRB;ALDH18A1;ERO1A;CEBPG;TUBB2A;DCP1A;EXOSC5;DCTN1;EIF4G1;CNOT6;SLC1A4;NPM1;CEBPB;CKS1B;EXOSC2,age_changes_cDC1_02202026
Apical Junction,0.3540709730950475,-0.36881241322054087,-1.1955474794006586,TIAL1;GNAI2;PIK3CB;VASP;NEGR1;SKAP2;DLG1;FSCN1;RAC2;EXOC4;PTEN;VCL;PTPRC;SRC;PTK2;RHOF;ICAM2;YWHAH;MAPK14;SYMPK;NF2;EVL;MAP4K2;GNAI1;FYB1;STX4;CAP1;ACTG1,age_changes_cDC1_02202026
Pancreas Beta Cells,0.4049115512323624,-0.5018847068253538,-1.174219894843202,SRP9;DPP4;LMO2;SRPRB;SRP14,age_changes_cDC1_02202026
Wnt-beta Catenin Signaling,0.4430004815222625,-0.4037961710683267,-1.1573993934321407,NCSTN;NCOR2;MYC;ADAM17;TP53;DVL2;GNAI1;KAT2A;MAML1;NUMB;PSEN2;CSNK1E;CCND2;FRAT1;NOTCH1;RBPJ,age_changes_cDC1_02202026
