Term,fdr,es,nes,lead_genes,subset
TGF-beta Signaling,0.12928251692873488,-0.413154284,-1.298839079,ID2;ID3;FNTA;ARID4B;NOG;HDAC1;TGIF1;CDK9;IFNGR2;JUNB;APC;TRIM33;SMAD3;PMEPA1;SPTBN1;SMURF2;SKIL;UBE2D3;XIAP,age_changes_Mgk_02032026
Interferon Gamma Response,0.14171352817188249,-0.370275482,-1.284504361,ISG20;ISG15;PSMA3;IL4R;BTG1;IFNAR2;IRF9;PSME2;LY6E;VAMP5;IFI44L;SRI;RNF213;IRF8;IRF1;RBCK1;PSME1;LYSMD2;CD38;PDE4B;PTPN2;CMTR1;XAF1;TAPBP;GPR18;SP110;NMI;DDX60;RAPGEF6;PSMA2;GBP4;PTPN6;HLA-DMA;MX2;PIM1;SAMD9L;ST3GAL5;MX1;ARL4A;PARP14;NFKB1;CIITA;PELI1;ADAR;HLA-DRB1;ARID5B;CASP8;HLA-DQA1;VAMP8;BPGM;STAT2;OGFR;BST2;PNPT1;EIF2AK2;TNFSF10;PSMB8;IFI35;AUTS2;NFKBIA;IRF7;LGALS3BP;TRIM14;TRIM25;ITGB7;NCOA3;SOCS1;PARP12;APOL6;LAP3;CD69;OAS2;TNFAIP3;TRIM26;ZNFX1;DHX58;SLC25A28;RTP4;PML,age_changes_Mgk_02032026
PI3K/AKT/mTOR  Signaling,0.21433029512515708,-0.367372953,-1.240636348,IL2RG;MKNK2;CAMK4;CSNK2B;UBE2N;CDK4;LCK;GRK2;MAP2K6;CXCR4;PIN1;DDIT3;PRKAG1;MAPK8;ATF1;MAPK9;TSC2;ECSIT;NCK1;CALR;RPS6KA3;RPS6KA1;STAT2;SLC2A1;PLCG1;UBE2D3;THEM4;PIKFYVE;TNFRSF1A;ACACA;PRKAR2A;MAPKAP1;HRAS;E2F1;PTPN11;NFKBIB;PTEN;HSP90B1;TIAM1;AKT1S1;MAP3K7;PPP1CA,age_changes_Mgk_02032026
Fatty Acid Metabolism,0.3922916373056299,-0.347898357,-1.175412545,APEX1;HSD17B10;ERP29;LDHA;SUCLG2;SDHC;MDH1;OSTC;SDHD;ACAA1;ECHS1;HSD17B11;SUCLG1;ECH1;HSP90AA1;IDH3B;PDHB;DECR1;ACADM;PSME1;NTHL1;ETFDH;UROS;HSD17B7;HSDL2;DLD;NBN;ADSL;HIBCH;IDI1;HMGCS1;GSTZ1;ACAA2;HCCS;MIF;NCAPH2;MDH2;CCDC58;MCEE;GRHPR;ECI1;FH;SUCLA2;GCDH;BCKDHB;PDHA1;ELOVL5;HSPH1;PCBD1;HADHB;ACAT2;ACO2;IDH1;ACSS1;BPHL;XIST;CPT2;AUH;UBE2L6,age_changes_Mgk_02032026
Apical Junction,0.4954682779456193,0.3334250555085728,1,CLDN5;ITGB1;NEXN;YWHAH;CRAT;MYL9;VWF;VCL;CD99;RSU1;ACTN1;ZYX;ICAM2;SRC;VCAN;NECTIN2;MSN;MYH9;PIK3CB;RHOF;IKBKG;AMIGO2;JAM3;INSIG1;PECAM1;CAP1;ACTB;LDLRAP1;PTK2;MAP4K2;CADM2;ITGA2;IRS1;ACTN4;FYB1;PFN1;SYMPK;CTNNA1;STX4;SYK;VASP,age_changes_Mgk_02032026
heme Metabolism,0.4954682779456193,0.24577259968885282,1,CA2;PDZK1IP1;ENDOD1;HDGF;SNCA;MPP1;DMTN;TAL1;DAAM1;CLCN3;NCOA4;GCLM;CCND3;EIF2AK1;NFE2;HBQ1;ADIPOR1;FN3K;TRIM58;SMOX;SPTB;MKRN1;EPOR;SLC10A3;TNS1;MAP2K3;ISCA1;RIOK3;SEC14L1;RHD;BSG;XK;MYL4;ANK1;ARHGEF12;TMCC2;NEK7,age_changes_Mgk_02032026
Complement,0.4954682779456193,0.25195597396384545,1,CCL5;PLEK;CLU;TIMP1;CA2;GP1BA;FCER1G;GP9;CD36;XPNPEP1;CALM3;LIPA;S100A9;SERPINE1;SRC;SERPINA1;GPD2;LGALS3;GZMB;KIF2A;GZMK;GZMA;S100A12;FCN1;DGKG;JAK2;CALM1;ITGAM;CASP9;LYN;CASP1,age_changes_Mgk_02032026
Epithelial Mesenchymal Transition,0.4954682779456193,0.40172195810750017,1,FSTL1;LGALS1;TPM4;TIMP1;ITGB1;SPARC;SAT1;MYLK;MYL9;IGFBP2;SDC4;DAB2;FLNA;TPM1;THBS1;ITGB3;GADD45A;SERPINE1;ENO2;VCAN;CALD1;WIPF1;SERPINE2;PLOD2;ITGB5;TGFBR3,age_changes_Mgk_02032026
Adipogenesis,0.6128835390283678,-0.325620775,-1.119760945,JAGN1;DDT;UQCRQ;ATP5PO;SDHC;ECHS1;SUCLG1;ECH1;UQCR10;TKT;DECR1;ACADM;VEGFB;CYC1;NDUFAB1;MRPL15;CHCHD10;PLIN2;NDUFS3;PTCD3;NDUFB7;SOD1;PDCD4;ETFB;EPHX2;CCNG2;COX6A1;PPM1B;DLD;NMT1;CS;HIBCH;ESYT1;GRPEL1;COX8A;ABCB8;DGAT1;ARL4A;DRAM2;SDHB;ACAA2;PRDX3;UQCRC1;COX7B;CAT;DNAJB9;POR;SLC5A6;AIFM1;MDH2;IMMT;GHITM;QDPR;COQ5;MTCH2;IDH3A;TANK;PREB;BAZ2A;BCKDHA;RREB1;ATP1B3;PHYH;LPCAT3;PIM3;ACO2;IDH1;ATL2;PEX14;CPT2;DLAT;LIPE;GPAT4;TOB1;GPHN;STAT5A,age_changes_Mgk_02032026
UV Response Up,0.6829600188542267,-0.323576705,-1.098832547,HNRNPU;ACAA1;DNAJA1;GLS;BTG2;FKBP4;BTG1;RASGRP1;MRPL23;DDX21;EIF2S3;CYB5B;NXF1;PSMC3;STIP1;IRF1;PPP1R2;JUNB;KLHDC3;RXRB;POLR2H;E2F5;EIF5;GRPEL1;DGAT1;TFRC;PLCL1;RFC4;TGFBRAP1;STK25;FEN1;MARK2;NUP58;POLG2;FOS;NFKBIA;BAK1;FOSB;PPAT;PRPF3,age_changes_Mgk_02032026
p53 Pathway,0.7372181620102858,-0.314340366,-1.080450035,LDHB;CD81;MKNK2;HINT1;RPL36;RACK1;MXD4;PRMT2;RPL18;FAM162A;RPS12;BTG2;BTG1;DGKA;ADA;DEF6;TRIAP1;PLK3;PITPNC1;EI24;DNTTIP2;BLCAP;TP53;POM121;DDIT3;IP6K2;PMM1;TSPYL2;WRAP73;DCXR;PCNA;JUN;NOL8;NDRG1;CYFIP2;PVT1;VAMP8;RAD9A;RPS27L;RHBDF2;CCND2;SESN1;ANKRA2;FOS;CTSF;BAK1;TRAF4;ZFP36L1;RRP8;SOCS1;HRAS;XPC;ELP1;AEN;IER5;RAD51C;POLH;TPRKB;PPM1D;ACVR1B;NUDT15;RALGDS;CCP110;GM2A;IRAK1;TOB1;ERCC5;FBXW7,age_changes_Mgk_02032026
Pperoxisome,0.8187219392377539,-0.319864051,-1.049648484,ACAA1;HSD17B11;ECH1;SMARCC1;GNPAT;CNBP;PRDX1;FIS1;CTBP1;MSH2;SOD1;EPHX2;ITGB1BP1;LONP2;PEX2;IDI1;GSTK1;PEX13;CAT;ERCC1;ABCD3;BCL10;SLC25A17;ERCC3;ELOVL5;HRAS;IDH1;PEX14;SLC25A19;ABCB4;SLC23A2;CDK7;ALDH1A1;SLC35B2;SIAH1;ACSL5;IDH2;CLN6;PEX6;MVP;CTPS1,age_changes_Mgk_02032026
mTORC1 Signaling,0.8231736198899875,-0.303157226,-1.056592825,LDHA;HSPE1;PSMC6;TES;PSMA3;PSMA4;SEC11A;PPA1;DDX39A;SHMT2;BTG2;CORO1A;HSPD1;PRDX1;PSMC2;UFM1;EDEM1;CYB5B;HPRT1;CCT6A;ATP5MC1;STIP1;EEF1E1;GGA2;CACYBP;PITPNB;CXCR4;EIF2S2;DDIT3;PSMD12;UNG;PNO1;NMT1;GLRX;PSMD14;PSMB5;TOMM40;IDI1;SQLE;HMGCS1;EBP;RRP9;TFRC;ACSL3;ENO1;CALR;IMMT;QDPR;SLC2A1;SDF2L1;UBE2D3;HSPA4;DHFR;ACACA;SSR1;ELOVL5;PSME3;ARPC5L;SYTL2;SERP1;PSMG1;NFKBIB;ERO1A;UCHL5,age_changes_Mgk_02032026
IL-6/JAK/STAT3 Signaling,0.9459143338424179,-0.31326392,-1.016913689,IL2RG;LTB;IL4R;IRF9;HAX1;IRF1;IFNAR1;CD38;CD44;IFNGR2;PTPN2;ITGA4;PIM1;JUN;STAT2;IL1B;BAK1;TNFRSF1A;SOCS1;TYK2;IL10RB;PTPN11,age_changes_Mgk_02032026
KRAS Signaling Dn,0.9987114699309428,-0.139431591,-0.455171377,BTG2;IFI44L;CAMK1D;LFNG;SLC16A7;MX1;TCL1A;ASB7;CCDC106;SKIL;GTF3C5;LYPD3;BARD1;GAMT;SPHK2;YPEL1;PDE6B;FGGY;COQ8A;SLC25A23;KMT2D;STAG3;CPEB3;SGK1;VPS50;NR4A2;CLSTN3;DTNB;IDUA,age_changes_Mgk_02032026
Mitotic Spindle,1,-0.22005817,-0.765117876,SMC4;SUN2;ARF6;UXT;BIN1;RFC1;FLNB;TUBGCP2;CNTRL;ARHGEF2;CSNK1D;ATG4B;RICTOR;SMC1A;ARHGAP4;EZR;TUBD1;PCM1;RAPGEF6;PREX1;DLG1;APC;ARFIP2;SPTBN1;ARL8A;NCK1;SMC3;RALBP1;CEP57;RHOT2;CEP192;KLC1;DOCK2;PLEKHG2;KIF20B;MARCKS;ROCK1;DYNC1H1;RAB3GAP1;ABR;SPTAN1;CEP250;PCNT;SOS1;CCDC88A;NET1;LRPPRC;AKAP13;TUBGCP5;GEMIN4;KATNA1;CENPF;TIAM1;RASA1;NUMA1;MARK4;LMNB1;TSC1;KPTN;NOTCH2;INCENP;MAP1S;ARHGEF7;TUBGCP6;STK38L;BRCA2;RASA2;ALS2;MYO9B;KIF5B;KIF1B;CEP131;RABGAP1;SASS6;PPP4R2;ALMS1;KIF22;CENPJ;NF1;EPB41L2;DST;MID1IP1;PKD2;ARHGEF11;EPB41;TPX2;MYO1E;CDC42;FSCN1;SAC3D1;TAOK2,age_changes_Mgk_02032026
Notch Signaling,1,-0.262014735,-0.741186435,MAML2;LFNG;SKP1;KAT2A;PPARD;PSENEN;FBXW11;NOTCH2;NOTCH1;PRKCA;SAP30;DTX2;APH1A,age_changes_Mgk_02032026
Estrogen Response Early,1,-0.20408683,-0.69926255,FAM102A;RETREG1;BCL11B;FCMR;MYC;FKBP4;RASGRP1;FLNB;CHPT1;CD44;MED13L;KDM4B;NXT1;ABLIM1;TGIF2;AKAP1;FDFT1;MYBBP1A;MED24;UGCG;UNC119;SLC2A1;OPN3;RRP12;BCL2,age_changes_Mgk_02032026
Spermatogenesis,1,-0.297752916,-0.973138388,CAMK4;PEBP1;STRBP;COIL;TLE4;TSN;ZC3H14;CHFR;LPIN1;BRAF;ARL4A;RFC4;RAD17;RPL39L;SIRT1;TKTL1;AGFG1;PRKAR2A;CSNK2A2;TOPBP1;PSMG1;SLC12A2,age_changes_Mgk_02032026
Glycolysis,1,-0.267104555,-0.912298232,STMN1;ISG20;NASP;AKR1A1;LDHA;SDHC;MDH1;ANKZF1;FAM162A;FKBP4;HAX1;CYB5A;PGLS;RBCK1;POLR3K;CD44;CXCR4;CITED2;SOD1;DLD;ZNF292;GLRX;B4GALT4;RPE;B3GAT3;SLC25A13;MXI1;ENO1;MED24;MIF;MDH2;LHPP;GALK1;PRPS1;TKTL1;TXN;COG2;ERO1A;ALG1;IDH1;NT5E;GNPDA1;GALE;BPNT1;B3GALT6;MPI;PPIA;SRD5A3;GALK2;B4GALT7;GUSB;CLN6;NDUFV3;AGL;RRAGD;GMPPB;HSPA5;HS2ST1;B4GALT1;GYS1;GOT1;PGM2;GCLC;PGAM1;EXT2;GOT2;SAP30;SLC35A3;ABCB6;P4HA1,age_changes_Mgk_02032026
Hypoxia,1,-0.270528074,-0.930947513,PLAC8;ISG20;LDHA;TES;ETS1;HEXA;MAP3K1;ANKZF1;WSB1;FAM162A;BTG1;PNRC1;PLIN2;NAGK;CXCR4;CITED2;DDIT3;ILVBL;CCNG2;ZNF292;GLRX;PIM1;JUN;MXI1;NDRG1;ENO1;AMPD3;MIF;SLC2A1;BCL2;GRHPR;TPD52;GALK1;FOS;RBPJ;TKTL1,age_changes_Mgk_02032026
Androgen Response,1,-0.232619431,-0.763340748,PA2G4;UBE2I;DBI;TNFAIP8;SRP19;XRCC6;PTK2B;CDK6;IDI1;HMGCS1;PMEPA1;ZBTB10;ACSL3;ARID5B;NDRG1;DNAJB9;RPS6KA3;ELK4;GNAI3;RRP12;NGLY1;TPD52;XRCC5,age_changes_Mgk_02032026
KRAS Signaling Up,1,-0.291656124,-0.988299957,IL2RG;GYPC;ID2;IKZF1;SATB1;ETS1;MAP3K1;WDR33;SDCCAG8;CD37;IRF8;IL7R;RBM4;PRELID3B;CXCR4;LAPTM5;TRIB2;ATG10;GLRX;JUP;LY96;MAP4K1;LAT2;ADAM17;ZNF639;BIRC3;BPGM;IL1B;TOR1AIP2;DOCK2;CBR4;CCND2;PSMB8;KCNN4;YRDC;ZNF277,age_changes_Mgk_02032026
Reactive Oxygen Species Pathway,1,-0.222180101,-0.703586703,PRDX1;LAMTOR5;SOD1;JUNB;PRDX2;NDUFS2;GLRX;HMOX2;STK25;CAT;SCAF4;TXN;PRDX4,age_changes_Mgk_02032026
IL-2/STAT5 Signaling,1,-0.246071194,-0.839216293,SELL;CD81;ICOS;CD48;MYC;LTB;DCPS;IL4R;CD79B;RHOH;IRF8;PLIN2;CD44;ANXA4;SWAP70;IKZF2;GBP4;PIM1;POU2F1;FLT3LG;ARL4A;LCLAT1;GADD45B;NDRG1;PRKCH;FAM126B;ITGA6;CKAP4;AHCY;DENND5A;ADAM19;BCL2;CD83;P2RX4;NOP2;CCND2;SNX14;TNFSF10;GPR65;CAPG;ITGAE;AGER;PUS1;NCOA3;SOCS1;PDCD2L;PLPP1;CTSZ;PTRH2;BMPR2,age_changes_Mgk_02032026
Hedgehog Signaling,1,-0.242022535,-0.672461734,LDB1;CDK6;PML;RASA1;TLE3;TLE1;DPYSL2;ETS2;CDK5R1;NF1;NRCAM,age_changes_Mgk_02032026
Xenobiotic Metabolism,1,-0.224308323,-0.763518883,ID2;DDT;SHMT2;ECH1;SERTAD1;IRF8;HPRT1;CYB5A;ETFDH;NMT1;DHPS;ADH5;JUP;PMM1;DHRS1;DCXR;MTHFD1;CNDP2;CAT;LONP1;PTGES3;POR;CYFIP2;DDAH2;AHCY;CSAD;HACL1;AP4B1;TNFRSF1A;GART;PPARD;ELOVL5;NPC1;ACO2;IDH1;COMT;BPHL;MCCC2;NFS1;TMEM97;UGDH;SSR3;PEMT;IGFBP4,age_changes_Mgk_02032026
Estrogen Response Late,1,-0.204611107,-0.693941534,ISG20;ID2;FAM102A;COX6C;FKBP4;MOCS2;FLNB;HPRT1;CHPT1;CD44;PDCD4;RABEP1;ETFB;FABP5;NXT1;PTPN6;DCXR;FDFT1;OPN3;DUSP2;BCL2;FOS;ELOVL5;ZFP36;RNASEH2A;SNX10;MYB;METTL3;FKBP5;MAPK13;SLC26A2;GALE;TIAM1;TOB1;NRIP1;UGDH;IGFBP4;ARL3;IDH2;DNAJC1,age_changes_Mgk_02032026
Protein Secretion,1,-0.139311511,-0.464590012,TMED10;SOD1;ATP1A1;SNX2;COPB1;RPS6KA3;ERGIC3;COPE;TMX1;GOLGA4;TPD52;GOSR2;RAB22A;SEC31A;ANP32E;TSG101;COG2;CLN5;ARFGAP3;SCAMP1;SCAMP3;ICA1;ABCA1;SCRN1;ARCN1;GALC;MON2;USO1;ATP6V1H;KIF1B;TMED2;STX16;STX7;DST;AP3B1;ARFIP1;NAPG;PPT1;SEC24D;GNAS;VPS4B;LMAN1;RAB2A,age_changes_Mgk_02032026
Bile Acid Metabolism,1,-0.285640533,-0.932431243,HSD17B11;GNPAT;LCK;SULT1B1;SOD1;EPHX2;LONP2;PEX16;IDI1;GSTK1;PEX13;CAT;PECR;HACL1;SLC27A5;ABCD3;PXMP2;NPC1;PHYH;PEX1;IDH1;SLC23A2;LIPE;PNPLA8;ALDH1A1;SLC35B2;ACSL5;ABCA1;IDH2;EFHC1;PEX6;ABCA5;ABCD1;ISOC1;PEX26;ABCD2;FDXR;ABCA2;RETSAT;NUDT12;MLYCD;AR;AMACR;HSD17B4;NR3C2;SLC22A18;SCP2;PEX19;ABCA6;RXRA;PEX11A;ACSL1;PEX7;KLF1;ALDH9A1;DHCR24,age_changes_Mgk_02032026
TNF-alpha Signaling via NF-kB,1,-0.255885991,-0.876655447,ID2;KLF2;CCNL1;ATP2B1;MYC;IER2;BTG2;BTG1;PNRC1;REL;TGIF1;IRF1;TNFAIP8;IL7R;CD44;PDE4B;IFNGR2;JUNB;MCL1;NFKB2;BIRC2;SMAD3;PMEPA1;KDM6B;NFKB1;JUN;TNIP1;ZBTB10;GADD45B;BIRC3;DENND5A;IL1B;CEBPB;DUSP2;GPR183;CD83;MARCKS;EIF1;FOS;NFKBIA;YRDC;FOSB;TANK;DUSP1;PER1;CD69;IL23A;IER5;ZFP36;TNFAIP3;TNIP2,age_changes_Mgk_02032026
Cholesterol Homeostasis,1,-0.218227186,-0.708285351,ETHE1;ECH1;PNRC1;PCYT2;STX5;HSD17B7;FABP5;IDI1;SQLE;HMGCS1;EBP;FDFT1,age_changes_Mgk_02032026
UV Response Dn,1,-0.227251932,-0.765061808,ATRX;CDK13;DBP;ATP2B1;MYC;MRPS31;SRI;YTHDC1;CITED2;ANXA4;DLG1;CELF2;PIK3CD;SMAD3;WDR37;NFKB1;TOGARAM1;ARHGEF9;PRDM2;MGMT;AKT3;BCKDHB;DUSP1;MTA1;SFMBT1;PHF3;SLC7A1;SCAF8;PTEN;PEX14;FBLN5;TGFBR2;IGF1R;SIPA1L1;ICA1;NIPBL;NR3C1;NOTCH2;SMAD7;PRKCA;MIOS;ATRN;PRKCE;TENT4A;RASA2;RUNX1;FYN,age_changes_Mgk_02032026
Apoptosis,1,-0.231618702,-0.784143993,ISG20;CYLD;LEF1;SATB1;DNAJA1;BTG2;CREBBP;IRF1;CD38;PSEN1;CD44;SOD1;ADD1;DFFA;MCL1;PDCD4;DDIT3;DAP3;EBP;JUN;GADD45B;CASP8;VDAC2;BIRC3;RHOT2;IL1B;MGMT;CDC25B;CCND2;ROCK1;TNFSF10;HMGB2;BCL10;XIAP,age_changes_Mgk_02032026
Apical Surface,1,-0.206524232,-0.599315173,IL2RG;MAL;AKAP7;LYPD3;CRYBG1;SULF2;B4GALT1;GHRL;DCBLD2;HSPB1;BRCA1;TMEM8B;CROCC,age_changes_Mgk_02032026
Inflammatory Response,1,-0.242691977,-0.825544142,SELL;CCR7;CD48;ATP2B1;MYC;IL4R;BTG2;LY6E;RASGRP1;LCK;SRI;IRF1;IL7R;IFNAR1;PSEN1;CD55;PDE4B;IFNGR2;TAPBP;RGS1;NMI,age_changes_Mgk_02032026
p53 Pathway,0.082248115,0.402783294,1.628454379038888,DDIT4;TXNIP;EPS8L2;CDKN1A;FAS;TAP1;CCNG1;DRAM1;SAT1;SLC3A2;PVT1;RETSAT;AEN;DNTTIP2;ANKRA2;RAP2B;TRIB3;FUCA1;RPS27L;FDXR;HMOX1;JUN;S100A4;PPP1R15A;SLC7A11;ABHD4;MXD1;PERP;CTSF;F2R;CD82;PLXNB2;TSPYL2;MDM2;RHBDF2;RGS16;IP6K2;TAX1BP3;NOL8;PMM1;TP63;TRIAP1;SERTAD3;ISCU;ELP1;NINJ1;EPHX1;STOM;SEC61A1;SESN1;HINT1;BAX;PIDD1;RAB40C;HDAC3;CDKN2A;CCNK;BTG1;PRKAB1;RPL18;RRP8;PITPNC1;KIF13B;WWP1;VAMP8;POM121;RNF19B;ATF3;TRAFD1;TCN2;RCHY1;VWA5A;SLC35D1;PRMT2;ZFP36L1;IER3;ABAT;S100A10;ST14;CYFIP2;GM2A;CASP1,age_changes_PCs_02032026
Xenobiotic Metabolism,0.089989114,0.3522496193801523,1.4216102198860787,IGF1;FAS;KYNU;DHRS7;SLC1A5;BLVRB;ALDH9A1;PTGES3;SLC6A6;RETSAT;JUP;SLC12A4;ARPP19;PGD;HMOX1;ELOVL5;COMT;UGDH;PDLIM5;ETFDH;NQO1;PPARD;PYCR1;PMM1;CYB5A;MT2A;BCAT1;DHPS;CROT;NINJ1;SHMT2;EPHX1;SSR3;CES1;DHRS1;CASP6;CNDP2;DDAH2;SPINT2;ACOX3;HACL1;ALAS1;ASL;ESR1;ACO2;HPRT1;LCAT;ALDH2;ACP1;AHCY;IDH1;ABCD2;SLC35D1;SLC46A3,age_changes_PCs_02032026
TNF-alpha Signaling via NF-kB,0.097453649,0.35375771799185146,1.4292072753357725,MSC;CDKN1A;PLEK;CCL5;KYNU;CFLAR;CD44;TAP1;EIF1;EHD1;DRAM1;RELA;TNIP1;SAT1;NFKB2;GPR183;TNFAIP8;RELB;MARCKS;BIRC3;KLF6;JUN;PPP1R15A;CCL4;RIPK2;ZFP36;MXD1;MAFF;PDLIM5;IER2;PLAUR;ICAM1;IFNGR2;TRIB1;KLF10;LITAF;SOD2;NFE2L2;DUSP1;CD80;NFKBIA;SERPINB8;SQSTM1;NINJ1;ICOSLG;SGK1;TLR2;DUSP4;RCAN1;BTG1;SIK1;PER1;ZC3H12A;BCL2A1;TGIF1;PFKFB3;PNRC1;RNF19B;TRAF1;KLF9;ATF3;PTGER4;AREG;SLC2A3;IL15RA;IER3;MYC;BTG3;BHLHE40;TNIP2,age_changes_PCs_02032026
Interferon Gamma Response,0.10719133438159362,0.3396408846906163,1.3936045992588402,ARID5B;MVP;TXNIP;CDKN1A;CCL5;FAS;TAP1;CD74;ARL4A;TAPBP;IRF5;RBCK1;MTHFD2;IL15;PSMB9;CSF2RB;ZNFX1;FGL2;IFITM2;PTPN1;RIPK2;JAK2;TRIM26;TOR1B;PFKP;HLA-DQA1;ISG20;ISOC1;NLRC5;ICAM1;ITGB7;HLA-DMA;OASL;PELI1;GZMA;HELZ2;SOD2;CD40;C1R;MT2A;IL10RA;TDRD7;NFKBIA;TRIM14;SSPN;HLA-DRB1;ZBP1;PSMB8;APOL6;HERC6;SAMHD1;CASP4;CD86;ST8SIA4;NMI;UBE2L6;IRF4;STAT4;BTG1;HIF1A;IRF2;PML;IL18BP,age_changes_PCs_02032026
Epithelial Mesenchymal Transition,0.10847074950610813,0.3559133770814082,1.380102780612401,ENO2;LGALS1;TIMP1;ACTA2;FAS;CD44;VIM;EMP3;CAPG;SAT1;IL15;FUCA1;JUN;FLNA;GLIPR1;TGFBR3;PLAUR;ITGB1;NT5E;QSOX1;FBLN5;WIPF1;MYL9;SGCB,age_changes_PCs_02032026
Cholesterol Homeostasis,0.10885779945974278,0.3817895870360186,1.4346434674568929,ATF5;LGALS3;FDFT1;ANTXR2;ETHE1;TRIB3;CXCL16;IDI1;PLAUR;S100A11;LSS;ALDOC;STARD4;CYP51A1;HMGCS1;FBXO6;ANXA5;CTNNB1;CHKA;GUSB;CPEB2;DHCR7;PMVK;PNRC1;ATF3;ACSS2,age_changes_PCs_02032026
Apoptosis,0.11928175843831208,0.337669599,1.3627698788071732,ENO2;TIMP1;TXNIP;LMNA;CDKN1A;LGALS3;FAS;CFLAR;CD44;TAP1;RELA;SAT1;BIK;RETSAT;TSPO;GPX4;PDCD4;FDXR;HMOX1;PAK1;BIRC3;JUN;MGMT;ISG20;TGFBR3;F2R;XIAP;PPT1;RARA;ROCK1,age_changes_PCs_02032026
Reactive Oxygen Species Pathway,0.12788775551344594,0.3681263706360758,1.348684946847294,PRNP;MBP;GPX4;TXN;SELENOS;MSRA;FTL;GCLM;PFKP;NQO1;PDLIM1;SOD2,age_changes_PCs_02032026
Inflammatory Response,0.13062935935169132,0.3586792496206647,1.4347080641167345,CD70;TIMP1;CDKN1A;CCL5;EMP3;TAPBP;RELA;P2RX4;ICAM4;SLC7A1;GPR183;IL15;RHOG;SELENOS;KLF6;RIPK2;PIK3R5;MXD1;PLAUR;ABI1;ICAM1;RAF1;CD82;TLR1;IFNAR1;RGS16;GNAI3;IFNGR2;LYN;BEST1;KCNA3;CD40;IL10RA;LAMP3;NFKBIA;ICOSLG;SLAMF1;AHR;NMI;TLR2;ADRM1;CD55;TNFRSF1B;HIF1A;EBI3;PTGER2,age_changes_PCs_02032026
heme Metabolism,0.13293677253682093,0.327187074,1.3372946174894385,OPTN;RIOK3;ASNS;TCEA1;ATG4A;MGST3;BLVRB;AQP3;CAST;BLVRA;ACP5;ICAM4;ARL2BP;NUDT4;SLC6A9;ISCA1;FBXO7;NFE2L1;TMEM9B;NARF;SLC7A11;GCLM;RNF123;TFDP2;RAD23A;CTNS;LRP10;UBAC1;EZH1;UCP2;CLCN3;PPOX;ADIPOR1;CCDC28A;EIF2AK1;NR3C1;DCAF11;SLC10A3;MINPP1;HAGH;PGLS;HBB;ELL2;FECH;NCOA4;SDCBP;LAMP2;MKRN1;HTRA2;USP15;SLC2A1;SLC25A38;CIR1;SYNJ1;EPOR;HMBS,age_changes_PCs_02032026
Allograft Rejection,0.13885417086642746,0.3545149081553028,1.4505231818117699,HLA-E;TIMP1;HLA-DOB;CCL5;FAS;TAP1;SRGN;CD74;TAPBP;CAPG;HCLS1;TPD52;IL15;IL12RB1;UBE2N;IL27RA;FLNA;CCL4;FCGR2B;RIPK2;JAK2;HLA-DQA1;F2R;ABI1;ICAM1;UBE2D1;HLA-DMA;TLR1;MRPL3;GZMA;IFNGR2;LYN;CD79A;SPI1;CD40;CD80;BCAT1;NPM1;PRF1;CTSS;CSK;ICOSLG;MAP4K1;IL12A;ITGAL;CD86;GZMB;ST8SIA4;GPR65;CDKN2A;HLA-DOA;RPL39;IRF4;TLR6;TLR2;STAT4,age_changes_PCs_02032026
Complement,0.14514373261299035,0.32408082806831456,1.3145110759128353,TIMP1;CTSH;LGALS3;PLEK;CCL5;KYNU;EHD1;CD46;LTA4H;PSMB9;RHOG;GNG2;CTSC;JAK2;APOBEC3G;PIK3R5;PRCP;GNGT2;MAFF;GCA;CPQ;CTSO;PLAUR;RAF1;HSPA5;GZMA;GNAI3;LYN;FDX1;GMFB;C1R;RBSN;LIPA;SERPINA1;CTSS;RNF4;ANXA5;USP14;PRKCD;XPNPEP1;CSRP1;DUSP6;LAMP2;PRDM4;CASP4;GZMB;APOBEC3F;KIF2A;S100A12;USP15;CD55;IRF2;ANG;DOCK9;CR1;S100A13;ADAM9;PREP;CD59;IRF7;BRPF3;PDP1;PIK3CA;ZEB1;HSPA1A;CASP1;USP16;AKAP10;LGMN;CEBPB;GNB2;TNFAIP3;PIM1;LRP1,age_changes_PCs_02032026
KRAS Signaling Up,0.1505347855386157,0.3346614781568978,1.317332929390767,LY96;PRDM1;ADAM8;RABGAP1L;JUP;LAT2;KCNN4;FUCA1;BIRC3;SDCCAG8;PPP1R15A;WDR33;PLAUR;IKZF1;CDADC1;RGS16;TRIB1;EVI5;IL10RA;LAPTM5;NIN;CROT;DNMBP;CTSS;ANKH;PRELID3B;AVL9;PSMB8;MAP7;DUSP6;MAP4K1;ERO1A;CBX8;CAB39L;LCP1;USP12;KIF5C;TNFRSF1B;F13A1;HDAC9;PTBP2;DOCK2,age_changes_PCs_02032026
Androgen Response,0.1533685441277265,0.3926728915308106,1.508528047453256,ARID5B;MYL12A;ABHD2;SAT1;TPD52;ABCC4;HPGD;CDC14B;TNFAIP8;ELOVL5;DNAJB9;VAPA;IDI1;SORD;NGLY1;PDLIM5;PIAS1;UBE2J1;GNAI3;HMGCS1;APPBP2;UBE2I;ANKH;ELL2;MAP7;NCOA4;SGK1;PLPP1;PTK2B;CDK6;ADRM1;CAMKK2;TMEM50A;HERC3,age_changes_PCs_02032026
